artist,title,key,song_url,year
Barry White,"You're The First, The Last, My Everything",12411,ae3ab134e39a86f4d43dc62d4b2d2126b41735ad,1974
Eagles,Lyin' Eyes,12412,bdb447e2d6c874a727c4cf09592f90536376e781,1975
Jefferson Starship,Miracles,12413,c89562b76a9278e2f175dd50663a77b1a653fd33,1975
Stevie Wonder,Boogie On Reggae Woman,12414,b47d36e8115413958ba6cb1150ff7ace52927c5a,1975
Olivia Newton-John,Please Mr. Please,12415,3a2ef835a061821166489a0ade05fd907af8a915,1975
"Four Seasons, The",Who Loves You,12416,0c92c59965bd1d5b8c28b29ca76bef96ca8e257e,1975
Janis Ian,At Seventeen,12417,372ffbfcb3e31d5fd2abd5ea3aaeef1b5c6891c4,1975
Jigsaw,Sky High,12418,2699a1ac12377a73959aa20b68946de99330540b,1975
Ringo Starr,No No Song,12419,6362aa35c80af2baf7b0c86bf2f3e216b78a05df,1975
Michael Murphey,Wildfire,12420,ce8d5f90d38689dd8f0d3a8894fb2f320e6c451c,1975
Ozark Mountain Daredevils,Jackie Blue,12421,e0b00ade30a3e92d460bc4701181ae2c9d98f611,1975
Ace,How Long,12422,3e411c5112f510829014fbbd82e6b4f2d9f33487,1975
Paul McCartney,Junior's Farm,12423,ca0f9aa332b291e44d9773de80b5f8e1ae93633b,1975
Grand Funk,Some Kind Of Wonderful,12424,447d1f51d975881485839a3dd175a0a8f1f0f739,1975
B.T. Express,Express,12425,e679949f87e1faef35f6333e2ba970bbcf58811d,1975
Jessi Colter,I'm Not Lisa,12426,b1bd5075c3fbdf7ff290cd6ad92554da94512bf6,1975
Carpenters,Only Yesterday,12427,aee307eb8b0f9704e18d9433ee02c5fc38800a5a,1975
Grand Funk,Bad Time,12428,ab322fd413b3299ada4fbc5151395c42959dadb3,1975
Elton John,Someone Saved My Life Tonight,12429,32615e905d5c07e426277cf4ecd8ee3b2d4189d8,1975
Captain and Tennille,The Way I Want To Touch You,12430,30b65bdf0c3c19ee0a4971302a3a3218d57b88f0,1975
"Isley Brothers, The",Fight The Power ,12431,a764976611717cf978eb584ffb4641c7db10b7ca,1975
David Geddes,Run Joey Run,12432,5bea08aaf915ef2b05d2bf6cd7ac65b8378aa27a,1975
Dickie Goodman,Mr. Jaws,12433,f6c87fe29de06ecff3f322a997b3257baee6a3d8,1975
Ringo Starr,Snookeroo,12940,263209bc1e03d68062497d156f983dfb0b28c401,1975
Barbra Streisand,The Way We Were,12942,5b3a13a79ff7625ddbff663350b214342b11010e,1974
Terry Jacks,Seasons In The Sun,12943,65d68de712728b4fb467e7211ff36da79320b5e1,1974
Ray Stevens,The Streak,12944,29c4351f0c8101e7a49fd8c869d737a32722eab6,1974
Paul Anka,You're Having My Baby,12945,162142f972304c0febdc07649ac865050b0d6910,1974
Carl Douglas,Kung Fu Fighting,12946,c0bcf18532290f37d42a25dc1d4e973360c9b575,1974
Bo Donaldson and The Heywoods,"Billy, Don't Be A Hero",12947,6c9427312300562bb9ea18cbafca443b07ef0840,1974
John Denver,Annie's Song,12948,d55dd9c5bf0191296a37c0a8b7f8c26828a1bb18,1974
Grand Funk,The Loco-Motion,12949,729425ad5949d110a4c145bc574dcccf3aefcfa6,1974
MFSB,TSOP ,12950,9ad7f91469aa7a70897e067fc74f7f14e8ff1a2c,1974
Billy Swan,I Can Help,12951,29c0cd0d196ed47a1838cc5b85e8ec6297af4d57,1974
George McCrae,Rock Your Baby,12952,8653649d4111862a532ed392379b5e4b0ff56c62,1974
Olivia Newton-John,I Honestly Love You,12953,976574fee740df8e4a6cfa6ab0fe3c3ab27b4fff,1974
Elton John,Bennie And The Jets,12954,65239c166b9ef9f22a56d0fdd075191b6c0dff43,1974
Steve Miller Band,The Joker,12955,aa50637f8c38aec5b76bf509c67c3af803183511,1973
Love Unlimited Orchestra,Love's Theme,12957,94bf5afb75020841ea13cc3476698e14fa7ec096,1974
Al Wilson,Show And Tell,12958,72b5fe2167db012797fbf844ddb78be52915384e,1974
Stevie Wonder,You Haven't Done Nothin',12959,7296dda6f41f1ded7d69aab80f81710be04885d3,1974
Billy Preston,Nothing From Nothing,12960,851cb7ab2e6387d2a8f9d1fb32998a5636232e44,1974
Blue Swede,Hooked On A Feeling,12961,f4d2ded715803f9fe52b09bf38725b6a888ba45a,1974
John Denver,Sunshine On My Shoulders,12962,6537b269dfda7ad744e42aafc7ed5dc4316515ad,1974
Paul McCartney,Band On The Run,12963,2152ea9ba834d64f6d0b4fb0f8c9b3d776e002c9,1974
Ringo Starr,You're Sixteen,12964,efac723c995d12bcdb47974c239f88ced3d48af9,1974
Gordon Lightfoot,Sundown,12965,05870421f93c867f97c528496a5df89b37c985be,1974
Andy Kim,Rock Me Gently,12966,c48f556f4f834eec54ab20a1fce26e539d8be6ea,1974
Helen Reddy,Angie Baby,12967,1751c7a5f4a555d655d990678ba4be6e5cedf08c,1974
Roberta Flack,Feel Like Makin' Love,12968,1e8139730df61dd6a7f96d07978a0e4132c5aa18,1974
Harry Chapin,Cat's In The Cradle,12969,4befefd1f8dd0254043eb4cdd75a6931b890c74a,1974
Cher,Dark Lady,12970,74512b4768a46579415739c5a2caff9649c5c2c4,1974
Paper Lace,The Night Chicago Died,12971,3a18f41799bd33aa5f7775d4dcf53c2d9e1e2bd2,1974
Bachman-Turner Overdrive,You Ain't Seen Nothin' Yet,12972,36cea59052c4d387a47252ca3af8f6ced37cc35d,1974
"Hues Corporation, The",Rock The Boat,12973,d9acc6522961aa4f9c510bff88ffe00184b25856,1974
Eric Clapton,I Shot The Sheriff,12974,fa33b6795c264761543ea41afab0e0deb1e4ef5f,1974
Barry White,"Can't Get Enough Of Your Love, Babe",12975,e48d4e91e0de82fbcaafb6fb25f909de1e44d1d3,1974
John Lennon,Whatever Gets You Thru The Night,12976,839e7702993bbac3012060288593d8d7eed834b5,1974
Jackson 5,Dancing Machine,12977,51481f46b11febc876441d172ae82433c431bfbf,1974
"Stylistics, The",You Make Me Feel Brand New,12978,a0c62f910abecf7031802911568b80a922023529,1974
B.T. Express,Do It ,12979,b73c28f879d74ecbae168bebd9e6d15816cfcd0c,1974
Eddie Kendricks,Boogie Down,12980,2b38655dca8098ca12b3eea285a3b3068d1893a3,1974
Elton John,Don't Let The Sun Go Down On Me,12981,44ee08f68a42e9a73d27cefcda9f3e2777e2cee8,1974
"Three Degrees, The",When Will I See You Again,12982,c5a766638ca2dbcc3927796e4fe9f8c05f94c858,1974
Carole King,Jazzman,12983,95b4a5b4aaecac775a1583568a077b73d226e230,1974
Rufus,Tell Me Something Good,12984,3c997541a0db26d6ce15ed978f809d5ae7ec01bb,1974
Marvin Hamlisch,The Entertainer,12985,addc4c0f217657ae2eb6afad26c145e3b71d07dd,1974
Bobby Vinton,My Melody Of Love,12986,a5a9a8e64ff5be3bdb0baa5a9d1583276fded1b8,1974
"Righteous Brothers, The",Rock And Roll Heaven,12987,d2f7456b4c7fa9e4a9142484a4a37747f2229f5c,1974
Jim Stafford,Spiders And Snakes,12988,c4f59f5ddb392de82d239e20362a0d3352ad9ef2,1974
Aretha Franklin,Until You Come Back To Me ,12989,6ea73980dc6faf061741ea2f15028ca827aa65aa,1974
Brownsville Station,Smokin' In The Boys Room,12990,acc91e6b244a6bcd689cb8cf2af29f24a5f8b140,1974
Gladys Knight and the Pips,Best Thing That Ever Happened To Me,12991,a1ae0c2535d300a0b419efb468cee9e1d16ce18d,1974
America,Tin Man,12992,66f10f782322427942f36efcda6f1021ff462c90,1974
Gladys Knight and the Pips,I've Got To Use My Imagination,12993,949085dfddb51eef309cd8f48a544344643db6d3,1974
First Class,Beach Baby,12994,767a5bf4d5b3fa08dc0c72f5bbe5c6a60d4de236,1974
Kool and The Gang,Jungle Boogie,12995,e9e57593d1437aa32cdf5ee905d592283ec5993f,1974
Donny and Marie Osmond,I'm Leaving It ,12996,99a44cb5103cd80ed0cce02bb4a8c3c555ed356b,1974
Elton John,The Bitch Is Back,12997,2ab1dcf772f377781b44770735fc54efff47dbc7,1974
Three Dog Night,The Show Must Go On,12998,1f7a68e35ca36e17b7b9a1e1076980891757f1b2,1974
Sister Janet Mead,The Lord's Prayer,12999,c3a7cf9b6cc39dc4299124519ff2c21c758d1d0d,1974
Steely Dan,Rikki Don't Lose That Number,13001,064e9224b0b6d4d54956409608ce666f93c6c1c6,1974
William DeVaughn,Be Thankful For What You Got,13002,d18eec0b71331809fc5a7e24ecf5d20af8e9c26f,1974
Bachman-Turner Overdrive,Free Wheelin',13437,732ea62d901d0dbb6271deee6a60d360e3c62a87,1974
Roberta Flack,Killing Me Softly With His Song,13438,66554e4e1c750d8808c6dc1e350631ba41cd68d8,1973
Dawn,Tie A Yellow Ribbon Round The Ole Oak Tree,13439,a2fb18532d1584f3f9a27a34c04a9af1c1cece4f,1973
Paul McCartney,My Love,13440,bc6cf54e4ec313150ceab49d904c81abb76e687d,1973
Carly Simon,You're So Vain,13441,55617a0eb9dc3b0a1bf27dea407a95e1371aab36,1972
Elton John,Crocodile Rock,13442,7521d0e06ad14c26b2e6907986f9ab1653a7436d,1973
Marvin Gaye,Let's Get It On,13443,d87567f19759dd685c387b59a412dd8aa46e2e6a,1973
Eddie Kendricks,Keep On Truckin' ,13444,9721e748f860464bc8f83559c4727bc8cc0b2f47,1973
Jim Croce,"Bad, Bad Leroy Brown",13445,06e6540eea6e835b3ff43f1bc1f5c679657bea2a,1973
Carpenters,Top Of The World,13446,b0735304fc4e448f4daa6b430fa14d14b0b3232d,1973
Gladys Knight and the Pips,Midnight Train To Georgia,13447,7f6cd1d528c1fe1d0c77554d0d0350db06fc160d,1973
Stories,Brother Louie,13448,dfa800f1e1aa0ceef9876311b0e798523390d131,1973
Billy Preston,Will It Go Round In Circles,13449,354fde8687002c6a86ec9210104cf04557ab31d1,1973
Cher,Half-Breed,13450,63307911bcc410752e934772e5acfafc23c049cb,1973
Vicki Lawrence,The Night The Lights Went Out In Georgia,13451,529830feda44ad1e55434a83394ff6d01ae076a4,1973
Jim Croce,Time In A Bottle,13452,c6fda2072a262f778474b7f94bda0f8ee64a6300,1973
Charlie Rich,The Most Beautiful Girl,13453,4e695920115065cc4139c843f34f8d9d3a334177,1973
Maureen McGovern,The Morning After,13454,9319c7b7f0db0f20e8e6ff604766d3aefb0c61b1,1973
Diana Ross,Touch Me In The Morning,13455,c5f292c1114676e59b6de8f2e4b9e1da03a62f4d,1973
Helen Reddy,Delta Dawn,13456,160699ab1f2cb3ace8ab5bddef9de03f67ca2d25,1973
Edgar Winter,Frankenstein,13457,79e833846631dd402bf28ad3693fe40bdb3786da,1973
Stevie Wonder,You Are The Sunshine Of My Life,13458,fe182c81eb937bb97966f7c7014517f67ca101e6,1973
"Rolling Stones, The",Angie,13459,8aad459077685e3abc2b0741cb1d559dc075d353,1973
George Harrison,Give Me Love ,13460,3f457629a50beed406a20b4b02853408e9df101c,1973
Grand Funk,We're An American Band,13461,036947273316fda96b69bc3e09c4c367987403dd,1973
Stevie Wonder,Superstition,13462,8fe58f0863b4f70a1a9a0b7e81f5e76ca3273154,1973
"O'Jays, The",Love Train,13463,6a2c40a2caaaaea4657b96e9991c1d90773983bf,1973
Ringo Starr,Photograph,13464,69760515bcceae73d9885e007311b1b155121c17,1973
Elton John,Goodbye Yellow Brick Road,13466,6f8a2bad353e180fc741fd69d74a8d215b2aca41,1973
Wings,Live And Let Die,13467,9aba6d276b9ec5f9f31d4e702077e5ef682f353a,1973
Clint Holmes,Playground In My Mind,13468,f40f65e453e2ed546717362f1987a707c7f4bd8a,1973
Paul Simon,Kodachrome,13469,e3b50c5c471e6a690e34ae5be58301fcb6011bcc,1973
Gladys Knight and the Pips,Neither One Of Us ,13470,31ed32bc8d6f9a4413061305aaf29b5edd1b9eb7,1973
War,The Cisco Kid,13471,51aa67f8f924f78efd7110b71481b9decd8e3d36,1973
Paul Simon,Loves Me Like A Rock,13472,edfe6991f74ecd62bb143800833486b516859cab,1973
Elton John,Daniel,13473,74a9661aea654c6500c78ddf1d1501e45a15b4d0,1973
"Allman Brothers Band, The",Ramblin Man,13474,6fd03970557bfc1ca866446f30328fd6c7d7b57e,1973
Carpenters,Yesterday Once More,13475,7d550269b4dd6ca9d0baa258052f3773ba123382,1973
Deodato,Also Sprach Zarathustra ,13476,24bd249b86b91c419fda0f09685ace640c5fe1ca,1973
Sweet,Little Willy,13477,ab8356c07844e0ef39bb5d6e65edc8924d886e13,1973
Sylvia,Pillow Talk,13478,ccad68818bcde8d08d3395cd2c7ec531bf998481,1973
Edward Bear,Last Song,13479,5fb8659d83aea41a8408fe1fa45d2969d8c887be,1973
Carpenters,Sing,13480,853d3798b4e5a68da40cb42b7787ca86c1114be4,1973
Helen Reddy,Leave Me Alone ,13481,0fc65739b9e3f7c7f0f47f43006b4a3d53aaf232,1973
Three Dog Night,Shambala,13483,d15b7c3786741ee698a9f8d978cdd697e0b4444b,1973
Dawn,"Say, Has Anybody Seen My Sweet Gypsy Rose",13484,f5d90442d464528a81fbf81c012f8147c4340738,1973
Barry White,I'm Gonna Love You Just A Little More Baby,13485,faac7291e12987853c3a84b3ed8f9d97c267264a,1973
Hurricane Smith,"Oh, Babe, What Would You Say",13486,6c79ccf1ef418eb37e79b9030cab6a22638f3219,1973
Timmy Thomas,Why Can't We Live Together,13487,2c4a93992cbd085e333d2a7b1d48020432064263,1973
Chicago,Just You 'N' Me,13488,92586dde2c27c261785ca4af791cb8758897cbfa,1973
Billy Preston,Space Race,13489,cea02debc4368512232cff1e38f19e3844d70b26,1973
Spinners,Could It Be I'm Falling In Love,13490,9496a6790f98d5f990230152fc08ac431dba0d34,1973
Four Tops,Ain't No Woman ,13491,b9c6779d5657f093477c0a890074c07f29e01f55,1973
Deep Purple,Smoke On The Water,13492,94ac3266d30211c5ca9d8067edca1b8b1da87ad3,1973
Kenny Loggins,Your Mama Don't Dance,13493,e6c51c259af4b5bc5b82443dcbc5d2f1cff26573,1973
Stevie Wonder,Higher Ground,13494,63fe758f9d5c480282434bcde29e1e4112b62ecf,1973
Roberta Flack,The First Time Ever I Saw Your Face,13974,73866e496e28ca08047660d7df03b7c9a358241b,1972
Gilbert O'Sullivan,Alone Again ,13975,6435945d10847c2cac47996a9dde5eb934e8e813,1972
Don McLean,American Pie ,13976,09dcb64638386cd6eb5223ec5fcd5303ba046bd6,1971
Nilsson,Without You,13977,91d81bcdb058aa590ea20be81f632bca88c50412,1972
Johnny Nash,I Can See Clearly Now,13978,3ed015c51526aca9ec5d48a1411a8ec2423305b7,1972
America,A Horse With No Name,13979,39160b959b9c3ef5eb82314160eb168af167ac3b,1972
Mac Davis,Baby Don't Get Hooked On Me,13980,790f97dd4832a89e6d6b77f1766adb8e93346a54,1972
Billy Paul,Me And Mrs. Jones,13981,fccfc838092bc8652f376a064a6b2d2bd49e06db,1972
Sammy Davis Jr.,The Candy Man,13982,28614180aca2cc2fc99a4a4a2191c1b0f67368b7,1972
Bill Withers,Lean On Me,13983,0e5efaff031842d7721067fd8126a95ddba17e8a,1972
Chuck Berry,My Ding-A-Ling,13984,480639413eacabf9e76bd885439fa93a30bc0ce5,1972
Looking Glass,Brandy ,13985,7a43c373ebee912738208360712973824f163ed7,1972
Al Green,Let's Stay Together,13986,ab4778128c4d7dd71988743014546e5c8294d7e7,1972
Helen Reddy,I Am Woman,13987,45c45c9e2c04beedfbc50af0c6005ce9cca1b00c,1972
"Staple Singers, The",I'll Take You There,13988,62e52396c17ee7dd5cb331a3e8da1201a0037973,1972
Neil Young,Heart Of Gold,13989,323c3610d42d87b8495c25d72261432697a363d0,1972
"Chi-Lites, The",Oh Girl,13990,3728c02e485e95a15434aa02b470475d2c990852,1972
Michael Jackson,Ben,13991,ebfce5e6d3e2b22606804d38ede7d60c6aedfbd8,1972
"Temptations, The",Papa Was A Rollin' Stone,13992,d3a46062eff4a478e9b09dfb7b8bb75e991a66e9,1972
Neil Diamond,Song Sung Blue,13993,b38383e7aa1066cb546212a16784c5f26ceb3beb,1972
Three Dog Night,Black and White,13994,7d3f81b9119289f9015be9ce5bd9c53fa0871293,1972
Joe Tex,I Gotcha,13995,4b83bc5a4814034b672bd06607aeb9d12fddaea3,1972
"Hollies, The",Long Cool Woman ,13996,2ae27446e367a126b0a844150ba13d2937d084c5,1972
Cornelius Brothers and Sister Rose,Too Late To Turn Back Now,13997,2e6f1c5dfb80ee8bed7384266baf2e2c2cfb7419,1972
Michael Jackson,Rockin' Robin,13998,46ce7c80ee95c7447151d9624d7b1ac5a0ad55a1,1972
"Moody Blues, The",Nights In White Satin,13999,87caf7907928a0e61f71850a8e3420386d8722fb,1972
Gilbert O'Sullivan,Clair,14000,927506ec3f2cf27e1815da44f380e63a8994db90,1972
Carpenters,Hurting Each Other,14001,18f63be8614c30717efc35d7701df5465dc9da1a,1972
Lobo,I'd Love You To Want Me,14002,856825d53662bfc98fb45320a2ea4f2cc58a3541,1972
Bill Withers,Use Me,14003,0f97716846b7b2e9e7e82edd8555b35030c8b90d,1972
Billy Preston,Outa-Space,14004,9a66a060a9928925082dba662d6a5d20ae23629c,1972
Elvis Presley,Burning Love,14005,1b994adb4936e5e4c929febbf696dd65e221f892,1972
Luther Ingram,If Loving You Is Wrong I Don't Want To Be Right,14007,ca9a8c56b939a8c3f70c8a17f8f6f2e6a201fd06,1972
Climax,Precious And Few,14008,5540c04777e5d4960a6733214256b5e35c895fdc,1972
Al Green,You Ought To Be With Me,14009,172c9e4211f1285149d6c5ae30b519206fd29111,1972
Al Green,I'm Still In Love With You,14010,ab0a2fccdecf5a80ead42aa618d99d5ec2e27d23,1972
Harold Melvin and the Blue Notes,If You Don't Know Me By Now,14011,c19e743872586a6c224e67f705aeccc61cf4e86a,1972
Spinners,I'll Be Around,14012,0d5f27ad9fee0cebd40c5ee5d113c5ae2eaca9e0,1972
Chicago,Saturday In The Park,14013,3840f7697de88e7d971bb9f40845ada3e64ac745,1972
"O'Jays, The",Back Stabbers,14014,2ae00fe727bd51f1bc84975514f4b3fa3d368cbd,1972
"Stylistics, The","Betcha By Golly, Wow",14015,dcc719ad1dc561a68b50b97ddb535b19f35bbe62,1972
"Main Ingredient, The",Everybody Plays The Fool,14016,eb10ddfb69117a9eb4b3242243c4edbb9b07bac8,1972
Donny Osmond,Puppy Love,14017,9c1f05fb72e7598ee597df71de8f07a63ec012b1,1972
Jonathan Edwards,Sunshine,14018,440c02e5635d91185aff38a85ed962a24f88b6f8,1972
Wayne Newton,Daddy Don't You Walk So Fast,14019,27a7da71c1f4d099f546e775f8066262cd5137d3,1972
"Osmonds, The",Down By The Lazy River,14020,8a815fad7b259785399ffcb540b48eca7c0d66c5,1972
Curtis Mayfield,Freddie's Dead ,14021,1b786a3cbece49f9ba02c0cca4f49db0403ea526,1972
Al Green,Look What You Done For Me,14022,74ad2520ade2a5582bd2fa180d67048c1931f383,1972
Gallery,Nice To Be With You,14023,f3f87e8702fa6f833608c50840fcf74df71332c7,1972
Badfinger,Day After Day,14024,e763a77d892a3191c5276d457d838f508400eaff,1972
Paul Simon,Mother And Child Reunion,14025,5355faf4f051ec8bd624eec9d874da9b91566171,1972
Three Dog Night,Joy To The World,14565,b830e7b55ff921fb8777f15a74d6139457f4451e,1971
Rod Stewart,Maggie May,14566,05ae0b02f8c7f0fca1c53a068eb0ba3e214ffa77,1971
Carole King,It's Too Late,14567,7181f9b383a6c89b1cb057dfc7fd23b901605411,1971
"Osmonds, The",One Bad Apple,14568,dfb827ddf7916eafbb879961ddfe08c4bf2bb68e,1971
Bee Gees,How Can You Mend A Broken Heart,14569,13d573cf3db9cea3b735f2836b220777a49baa8d,1971
Dawn,Knock Three Times,14570,3f1913be84d5f92ebb8f4c1bb1daf9c429225fb0,1970
Melanie,Brand New Key,14571,1a59ed2c547ed1328f761dd7a23de9dc3da7e304,1971
Donny Osmond,Go Away Little Girl,14572,2bbeac594509369b365392ce1a4f9389fdecb6aa,1971
Sly and the Family Stone,Family Affair,14573,922d634679ea0d4226acfa315ac704f5b12caf42,1971
Cher,"Gypsys, Tramps and Thieves",14574,146bfd79f085ed8b1cbd14474063c025ddb4a5e4,1971
"Temptations, The",Just My Imagination ,14575,be3aa331f877ebe373d881061387483819562f64,1971
Isaac Hayes,Theme From Shaft,14576,9a22381d7a3541dc263e857ca12a45a4e8c74bb2,1971
Janis Joplin,Me And Bobby McGee,14577,d24806aa02d1acb4b7b77ba99440e10e15cb9894,1971
"Rolling Stones, The",Brown Sugar,14578,1927680fe07bbba4c44e57e2af63d04de4527c78,1971
"Raiders, The",Indian Reservation ,14579,a3081e26a942dd6b7da4fa2bf5a754110485752e,1971
"Honey Cone, The",Want Ads,14580,4e1c6cbdc93bb0e7ea5354b14e9c39514db67b27,1971
James Taylor,You've Got A Friend,14581,3cfbac44834ce0e74f6cb42a2239cedae9b1f2ed,1971
Paul and Linda McCartney,Uncle Albert ,14582,64859aa43f179ebd91919e1dcca2e1753c8df839,1971
Marvin Gaye,What's Going On,14583,6dcbcd67742507d3a7c2a490afeb22e5f6b8b7a0,1971
Jackson 5,Never Can Say Goodbye,14584,f03bf5226c8951b8345a4c0c3a360bf01e167907,1971
Jean Knight,Mr. Big Stuff,14585,344cdf9dd104864e8313b20ba67aa56cdcc7642f,1971
Carpenters,Superstar,14586,e36a5bfb02287f78692e9ec9320ac07ee0935c06,1971
Carpenters,Rainy Days And Mondays,14587,cc7262a07ed0a9eddb55ec659d828cb23c60e1f3,1971
Aretha Franklin,Spanish Harlem,14588,d40d674b54e1220e22459242e6df124572da2e21,1971
Jackson 5,Mama's Pearl,14589,d35c81fa103aaf6505b9430b5101343e3b56069c,1971
John Denver,"Take Me Home, Country Roads",14590,ec43998cba1a71480be11c069a68197db2c75928,1971
Tom Jones,She's A Lady,14591,cf8d37a90cebce5dd074929583a9732aec0dbda1,1971
Ocean,Put Your Hand In The Hand,14592,83f9b882e23fc461989391004fd09f3bf5acc5b2,1971
"Osmonds, The",Yo-Yo,14593,cd4e6cc4c0bc05e12f4d5df2f3158a6b3e054f57,1971
"Chi-Lites, The",Have You Seen Her,14594,6ca27dbe4b9b557c9f036af315202bc25cde8f93,1971
Cornelius Brothers and Sister Rose,Treat Her Like A Lady,14595,b7eb8f69feec4564877c685005e82b4b2611c4fa,1971
Carpenters,For All We Know,14596,7326f02f663891e3f5e5343b6686f0060dd673ed,1971
Lynn Anderson,Rose Garden,14597,b585d00c7575b142f1fd1b2a1f7c5c18204c2f56,1971
"Undisputed Truth, The",Smiling Faces Sometimes,14598,3f6a40c296fd0de8e1cd5bae5719e75769385e59,1971
Bill Withers,Ain't No Sunshine,14599,2f56920743ab7da6d3d6331868dd23bbe72cd063,1971
John Lennon,Imagine,14600,8995c11b9e4a866f37eced30cdc2038667f50cb7,1971
Bread,Baby I'm-A Want You,14601,166721a47472536ecd55c0a3a5b126a722c63166,1971
Joan Baez,The Night They Drove Old Dixie Down,14602,fbce872994b3b86be2e3c141c4b9f490463322f2,1971
Bee Gees,Lonely Days,14603,fcc8054d476ac8892d1951d5460e96520b3511bf,1971
Five Man Electrical Band,Signs,14604,f085b9c734fb0fc9a72b84a99d9b2d9e5a7d170b,1971
Three Dog Night,An Old Fashioned Love Song,14605,8ccc3f53fbce1cfb0f9f4ea8718d449305d50d09,1971
Santana,Black Magic Woman,14606,6ba9b626bb0d823e7fb4cbb24a0411d0a445790d,1971
Ringo Starr,It Don't Come Easy,14607,30b539fb1196162985c2371c18c64037dbbfe53a,1971
"Hamilton, Joe Frank and Reynolds",Don't Pull Your Love,14608,c5f42f7bc5ee37308c39cc4e76490e0fe844e577,1971
Dave Edmunds,I Hear You Knocking,14609,0e2a9d26cc13a6645d42488a14c8c4e3d88f315d,1971
Marvin Gaye,Mercy Mercy Me ,14610,b932691d70ba059a0b5482ac4d31b1e258d7882a,1971
Michael Jackson,Got To Be There,14611,41f179fa59462b00a761eb3c732ba1cd03817bd8,1971
Tommy James,Draggin' The Line,14612,d08a9dc86607c4046de832a07a37e0dc1e7e7236,1971
Ike and Tina Turner,Proud Mary,14613,609a9f4ceb949d661cf0de6a46ae76a0d85e34f5,1971
Bread,If,14614,1dabfa75d04cbcc5f3398c2747070fdaee876fb7,1971
Neil Diamond,I Am.. I Said,14615,6582eacd1975de5b6633e2367d629420f449df4f,1971
Carole King,I Feel The Earth Move,15194,4a4d4da3dfaf0c8be4aadc06730f19127b668aad,1971
Simon and Garfunkel,Bridge Over Troubled Water,c,235629aa4e2ef4c3c8cc623b348b646d31c26412,1970
Jackson 5,I'll Be There,15201,643c6b2d061ede04fa2896a5d8b4d811b7798cf1,1970
B.J. Thomas,Raindrops Keep Fallin' On My Head,15202,061ae893b5d212447652c7a7a017de1105279afb,1969
Carpenters,They Long To Be Close To You,15203,12a3f20e9288b61f9ad2b54c9d762fb1499eacbb,1970
George Harrison,My Sweet Lord,15204,87f2cd53a7068bb40daacb78fb40d5f4904a6485,1970
"Partridge Family, The",I Think I Love You,15205,4a86e13cc2b17324f1f828a059eaf02fe013124c,1970
Diana Ross,Ain't No Mountain High Enough,15206,70ae547827b2c2ac6d708fdb99bf5be363fcfaef,1970
"Guess Who, The",American Woman,15207,c7146f39cfc7a62bd813b2c13c81372f429bc292,1970
Edwin Starr,War,15208,844571dd8df80af078924707c02d2ed999cb27f3,1970
"Beatles, The",Let It Be,15209,f7913ebb647d47835c34fa4db7e889c8a87c6d10,1970
Smokey Robinson,The Tears Of A Clown,15210,5ae590ccc783cfc9a4f745c290d160a08af96c54,1970
Three Dog Night,Mama Told Me ,15211,248463c85b5701055751f172084bb1e9f0415c69,1970
Jackson 5,ABC,15212,a3f8c22f56a92c55137493bd3d9339ba59c0533c,1970
Jackson 5,The Love You Save,15213,928e85b6c5ab4b715eb69b8ed897f50d4987e728,1970
Sly and the Family Stone,Thank You ,15214,1447468bebac5fa30bdc27d7b6e7a1b3b0c008aa,1970
Ray Stevens,Everything Is Beautiful,15215,075074ec7ad40ad74a7c4c67313f3a89cb2fb52c,1970
"Beatles, The",The Long And Winding Road,15216,3a6df1fc4b9605011bff4f7c35fb31ba3ec88dc2,1970
Bread,Make It With You,15217,8f952ebfe50d08f253c3a37cb2aa4272c1315ca1,1970
Jackson 5,I Want You Back,15218,212ddef152ed593a6e09b98df71d1e658bad6ae4,1970
